StudentID,ROIKey,Index,Detected,Correct,IsOK,AnswerKey
1456789012347,A01,1,D,D,Yes,FSAS - Random 5261
1456789012347,A02,2,D,A,No,FSAS - Random 5261
1456789012347,A03,3,C,A,No,FSAS - Random 5261
1456789012347,A04,4,B,C,No,FSAS - Random 5261
1456789012347,A05,5,A,D,No,FSAS - Random 5261
1456789012347,A06,6,A,A,Yes,FSAS - Random 5261
1456789012347,A07,7,B,D,No,FSAS - Random 5261
1456789012347,A08,8,C,A,No,FSAS - Random 5261
1456789012347,A09,9,C,A,No,FSAS - Random 5261
1456789012347,A10,10,C,B,No,FSAS - Random 5261
1456789012347,A11,11,B,B,Yes,FSAS - Random 5261
1456789012347,A12,12,C,D,No,FSAS - Random 5261
1456789012347,A13,13,D,A,No,FSAS - Random 5261
1456789012347,A14,14,C,D,No,FSAS - Random 5261
1456789012347,A15,15,B,B,Yes,FSAS - Random 5261
1456789012347,A16,16,"multiple(A,C)",C,No,FSAS - Random 5261
1456789012347,A17,17,B,A,No,FSAS - Random 5261
1456789012347,A18,18,B,C,No,FSAS - Random 5261
1456789012347,A19,19,C,B,No,FSAS - Random 5261
1456789012347,A20,20,D,A,No,FSAS - Random 5261
1456789012347,B01,21,B,A,No,FSAS - Random 5261
1456789012347,B02,22,B,A,No,FSAS - Random 5261
1456789012347,B03,23,C,C,Yes,FSAS - Random 5261
1456789012347,B04,24,D,B,No,FSAS - Random 5261
1456789012347,B05,25,C,A,No,FSAS - Random 5261
1456789012347,B06,26,B,D,No,FSAS - Random 5261
1456789012347,B07,27,"multiple(A,C)",B,No,FSAS - Random 5261
1456789012347,B08,28,B,C,No,FSAS - Random 5261
1456789012347,B09,29,B,A,No,FSAS - Random 5261
1456789012347,B10,30,C,B,No,FSAS - Random 5261
1456789012347,B11,31,B,A,No,FSAS - Random 5261
1456789012347,B12,32,A,A,Yes,FSAS - Random 5261
1456789012347,B13,33,B,C,No,FSAS - Random 5261
1456789012347,B14,34,C,D,No,FSAS - Random 5261
1456789012347,B15,35,B,B,Yes,FSAS - Random 5261
1456789012347,C01,36,B,B,Yes,FSAS - Random 5261
1456789012347,C02,37,C,B,No,FSAS - Random 5261
1456789012347,C03,38,B,D,No,FSAS - Random 5261
1456789012347,C04,39,A,B,No,FSAS - Random 5261
1456789012347,C05,40,C,B,No,FSAS - Random 5261
1456789012347,C06,41,B,C,No,FSAS - Random 5261
1456789012347,C07,42,B,A,No,FSAS - Random 5261
1456789012347,C08,43,A,A,Yes,FSAS - Random 5261
1456789012347,C09,44,C,D,No,FSAS - Random 5261
1456789012347,C10,45,"multiple(B,D)",B,No,FSAS - Random 5261
